EID;Resolver;Locator Count Consistence
153.16.48.0;198.6.255.37;True
153.16.48.0;198.6.255.40;True
153.16.48.0;202.51.247.10;True
153.16.48.0;202.214.86.252;True
153.16.48.0;206.223.132.89;True
153.16.48.0;217.8.97.6;True
153.16.48.0;217.8.98.42;True
153.16.48.0;217.8.98.46;True
153.16.48.16;149.20.48.61;True
153.16.48.16;149.20.48.77;True
153.16.48.16;173.36.254.164;True
153.16.48.16;193.162.145.50;True
153.16.48.16;195.50.116.18;True
153.16.48.16;198.6.255.37;True
153.16.48.16;198.6.255.40;True
153.16.48.16;202.51.247.10;True
153.16.48.16;202.214.86.252;True
153.16.48.16;206.223.132.89;True
153.16.48.16;217.8.97.6;True
153.16.48.16;217.8.98.42;True
153.16.48.16;217.8.98.46;True
153.16.48.32;149.20.48.61;True
153.16.48.32;149.20.48.77;True
153.16.48.32;173.36.254.164;True
153.16.48.32;193.162.145.50;True
153.16.48.32;195.50.116.18;True
153.16.48.32;198.6.255.37;True
153.16.48.32;198.6.255.40;True
153.16.48.32;202.51.247.10;True
153.16.48.32;202.214.86.252;True
153.16.48.32;206.223.132.89;True
153.16.48.32;217.8.97.6;True
153.16.48.32;217.8.98.42;True
153.16.48.32;217.8.98.46;True
153.16.48.64;149.20.48.61;True
153.16.48.64;149.20.48.77;True
153.16.48.64;173.36.254.164;True
153.16.48.64;193.162.145.50;True
153.16.48.64;195.50.116.18;True
153.16.48.64;198.6.255.37;True
153.16.48.64;198.6.255.40;True
153.16.48.64;202.51.247.10;True
153.16.48.64;202.214.86.252;True
153.16.48.64;206.223.132.89;True
153.16.48.64;217.8.97.6;True
153.16.48.64;217.8.98.42;True
153.16.48.64;217.8.98.46;True
153.16.48.80;149.20.48.61;True
153.16.48.80;149.20.48.77;True
153.16.48.80;173.36.254.164;True
153.16.48.80;193.162.145.50;True
153.16.48.80;195.50.116.18;True
153.16.48.80;198.6.255.37;True
153.16.48.80;198.6.255.40;True
153.16.48.80;202.51.247.10;True
153.16.48.80;202.214.86.252;True
153.16.48.80;206.223.132.89;True
153.16.48.80;217.8.97.6;True
153.16.48.80;217.8.98.42;True
153.16.48.80;217.8.98.46;True
153.16.48.96;149.20.48.61;True
153.16.48.96;149.20.48.77;False
153.16.48.96;173.36.254.164;True
153.16.48.96;193.162.145.50;True
153.16.48.96;195.50.116.18;False
153.16.48.96;198.6.255.37;True
153.16.48.96;198.6.255.40;True
153.16.48.96;202.51.247.10;True
153.16.48.96;202.214.86.252;False
153.16.48.96;206.223.132.89;True
153.16.48.96;217.8.97.6;False
153.16.48.96;217.8.98.42;True
153.16.48.96;217.8.98.46;True
153.16.48.112;149.20.48.61;True
153.16.48.112;149.20.48.77;True
153.16.48.112;173.36.254.164;True
153.16.48.112;193.162.145.50;True
153.16.48.112;195.50.116.18;True
153.16.48.112;198.6.255.37;True
153.16.48.112;198.6.255.40;True
153.16.48.112;202.51.247.10;True
153.16.48.112;202.214.86.252;True
153.16.48.112;206.223.132.89;True
153.16.48.112;217.8.97.6;True
153.16.48.112;217.8.98.42;True
153.16.48.112;217.8.98.46;True
153.16.48.128;149.20.48.61;True
153.16.48.128;149.20.48.77;True
153.16.48.128;173.36.254.164;True
153.16.48.128;193.162.145.50;True
153.16.48.128;195.50.116.18;True
153.16.48.128;198.6.255.37;True
153.16.48.128;198.6.255.40;True
153.16.48.128;202.51.247.10;True
153.16.48.128;202.214.86.252;True
153.16.48.128;206.223.132.89;True
153.16.48.128;217.8.97.6;True
153.16.48.128;217.8.98.42;True
153.16.48.128;217.8.98.46;True
153.16.48.144;149.20.48.61;True
153.16.48.144;149.20.48.77;True
153.16.48.144;173.36.254.164;True
153.16.48.144;193.162.145.50;True
153.16.48.144;195.50.116.18;True
153.16.48.144;198.6.255.37;True
153.16.48.144;198.6.255.40;True
153.16.48.144;202.51.247.10;True
153.16.48.144;202.214.86.252;True
153.16.48.144;206.223.132.89;True
153.16.48.144;217.8.97.6;True
153.16.48.144;217.8.98.42;True
153.16.48.144;217.8.98.46;True
153.16.48.160;149.20.48.61;True
153.16.48.160;149.20.48.77;True
153.16.48.160;173.36.254.164;True
153.16.48.160;193.162.145.50;True
153.16.48.160;195.50.116.18;True
153.16.48.160;198.6.255.37;True
153.16.48.160;198.6.255.40;True
153.16.48.160;202.51.247.10;True
153.16.48.160;202.214.86.252;True
153.16.48.160;206.223.132.89;True
153.16.48.160;217.8.97.6;True
153.16.48.160;217.8.98.42;True
153.16.48.160;217.8.98.46;True
153.16.48.176;149.20.48.61;True
153.16.48.176;149.20.48.77;True
153.16.48.176;173.36.254.164;True
153.16.48.176;193.162.145.50;True
153.16.48.176;195.50.116.18;True
153.16.48.176;198.6.255.37;True
153.16.48.176;198.6.255.40;True
153.16.48.176;202.51.247.10;True
153.16.48.176;202.214.86.252;True
153.16.48.176;206.223.132.89;True
153.16.48.176;217.8.97.6;True
153.16.48.176;217.8.98.42;True
153.16.48.176;217.8.98.46;True
153.16.48.192;149.20.48.61;True
153.16.48.192;149.20.48.77;True
153.16.48.192;173.36.254.164;True
153.16.48.192;193.162.145.50;True
153.16.48.192;195.50.116.18;True
153.16.48.192;198.6.255.37;True
153.16.48.192;198.6.255.40;True
153.16.48.192;202.51.247.10;True
153.16.48.192;202.214.86.252;True
153.16.48.192;206.223.132.89;True
153.16.48.192;217.8.97.6;True
153.16.48.192;217.8.98.42;True
153.16.48.192;217.8.98.46;True
153.16.48.208;149.20.48.61;True
153.16.48.208;149.20.48.77;True
153.16.48.208;173.36.254.164;True
153.16.48.208;193.162.145.50;True
153.16.48.208;195.50.116.18;True
153.16.48.208;198.6.255.37;True
153.16.48.208;198.6.255.40;True
153.16.48.208;202.51.247.10;True
153.16.48.208;202.214.86.252;True
153.16.48.208;206.223.132.89;True
153.16.48.208;217.8.97.6;True
153.16.48.208;217.8.98.42;True
153.16.48.208;217.8.98.46;True
153.16.48.224;149.20.48.61;False
153.16.48.224;149.20.48.77;False
153.16.48.224;173.36.254.164;False
153.16.48.224;193.162.145.50;False
153.16.48.224;195.50.116.18;False
153.16.48.224;198.6.255.37;False
153.16.48.224;198.6.255.40;False
153.16.48.224;202.51.247.10;False
153.16.48.224;202.214.86.252;False
153.16.48.224;206.223.132.89;False
153.16.48.224;217.8.97.6;False
153.16.48.224;217.8.98.42;False
153.16.48.224;217.8.98.46;False
153.16.48.240;149.20.48.61;True
153.16.48.240;149.20.48.77;True
153.16.48.240;173.36.254.164;True
153.16.48.240;193.162.145.50;True
153.16.48.240;195.50.116.18;True
153.16.48.240;198.6.255.37;True
153.16.48.240;198.6.255.40;True
153.16.48.240;202.51.247.10;True
153.16.48.240;202.214.86.252;True
153.16.48.240;206.223.132.89;True
153.16.48.240;217.8.97.6;True
153.16.48.240;217.8.98.42;True
153.16.48.240;217.8.98.46;True
153.16.49.0;149.20.48.61;True
153.16.49.0;149.20.48.77;True
153.16.49.0;173.36.254.164;True
153.16.49.0;193.162.145.50;True
153.16.49.0;195.50.116.18;True
153.16.49.0;198.6.255.37;True
153.16.49.0;198.6.255.40;True
153.16.49.0;202.51.247.10;True
153.16.49.0;202.214.86.252;True
153.16.49.0;206.223.132.89;True
153.16.49.0;217.8.97.6;True
153.16.49.0;217.8.98.42;True
153.16.49.0;217.8.98.46;True
153.16.49.16;149.20.48.61;True
153.16.49.16;149.20.48.77;True
153.16.49.16;173.36.254.164;True
153.16.49.16;193.162.145.50;True
153.16.49.16;195.50.116.18;True
153.16.49.16;198.6.255.37;True
153.16.49.16;198.6.255.40;True
153.16.49.16;202.51.247.10;True
153.16.49.16;202.214.86.252;True
153.16.49.16;206.223.132.89;True
153.16.49.16;217.8.97.6;True
153.16.49.16;217.8.98.42;True
153.16.49.16;217.8.98.46;True
153.16.49.32;149.20.48.61;True
153.16.49.32;149.20.48.77;True
153.16.49.32;173.36.254.164;True
153.16.49.32;193.162.145.50;True
153.16.49.32;195.50.116.18;True
153.16.49.32;198.6.255.37;True
153.16.49.32;198.6.255.40;True
153.16.49.32;202.51.247.10;True
153.16.49.32;202.214.86.252;True
153.16.49.32;206.223.132.89;True
153.16.49.32;217.8.97.6;True
153.16.49.32;217.8.98.42;True
153.16.49.32;217.8.98.46;True
153.16.49.48;149.20.48.61;True
153.16.49.48;149.20.48.77;True
153.16.49.48;173.36.254.164;True
153.16.49.48;193.162.145.50;True
153.16.49.48;195.50.116.18;True
153.16.49.48;198.6.255.37;True
153.16.49.48;198.6.255.40;True
153.16.49.48;202.51.247.10;True
153.16.49.48;202.214.86.252;True
153.16.49.48;206.223.132.89;True
153.16.49.48;217.8.97.6;True
153.16.49.48;217.8.98.42;True
153.16.49.48;217.8.98.46;True
153.16.49.64;149.20.48.61;True
153.16.49.64;149.20.48.77;True
153.16.49.64;173.36.254.164;True
153.16.49.64;193.162.145.50;True
153.16.49.64;195.50.116.18;True
153.16.49.64;198.6.255.37;True
153.16.49.64;198.6.255.40;True
153.16.49.64;202.51.247.10;True
153.16.49.64;202.214.86.252;True
153.16.49.64;206.223.132.89;True
153.16.49.64;217.8.97.6;True
153.16.49.64;217.8.98.42;True
153.16.49.64;217.8.98.46;True
153.16.49.80;149.20.48.61;True
153.16.49.80;149.20.48.77;True
153.16.49.80;173.36.254.164;True
153.16.49.80;193.162.145.50;True
153.16.49.80;195.50.116.18;True
153.16.49.80;198.6.255.37;True
153.16.49.80;198.6.255.40;True
153.16.49.80;202.51.247.10;True
153.16.49.80;202.214.86.252;True
153.16.49.80;206.223.132.89;True
153.16.49.80;217.8.97.6;True
153.16.49.80;217.8.98.42;True
153.16.49.80;217.8.98.46;True
153.16.49.96;149.20.48.61;True
153.16.49.96;149.20.48.77;True
153.16.49.96;173.36.254.164;True
153.16.49.96;193.162.145.50;True
153.16.49.96;195.50.116.18;True
153.16.49.96;198.6.255.37;True
153.16.49.96;198.6.255.40;True
153.16.49.96;202.51.247.10;True
153.16.49.96;202.214.86.252;True
153.16.49.96;206.223.132.89;True
153.16.49.96;217.8.97.6;True
153.16.49.96;217.8.98.42;True
153.16.49.96;217.8.98.46;True
153.16.49.112;149.20.48.61;False
153.16.49.112;149.20.48.77;False
153.16.49.112;173.36.254.164;False
153.16.49.112;193.162.145.50;False
153.16.49.112;195.50.116.18;False
153.16.49.112;198.6.255.37;False
153.16.49.112;198.6.255.40;False
153.16.49.112;202.51.247.10;False
153.16.49.112;202.214.86.252;False
153.16.49.112;206.223.132.89;False
153.16.49.112;217.8.97.6;False
153.16.49.112;217.8.98.42;False
153.16.49.112;217.8.98.46;False
153.16.49.128;149.20.48.61;True
153.16.49.128;149.20.48.77;True
153.16.49.128;173.36.254.164;True
153.16.49.128;193.162.145.50;True
153.16.49.128;195.50.116.18;True
153.16.49.128;198.6.255.37;True
153.16.49.128;198.6.255.40;True
153.16.49.128;202.51.247.10;True
153.16.49.128;202.214.86.252;True
153.16.49.128;206.223.132.89;True
153.16.49.128;217.8.97.6;True
153.16.49.128;217.8.98.42;True
153.16.49.128;217.8.98.46;True
153.16.49.144;149.20.48.61;True
153.16.49.144;149.20.48.77;True
153.16.49.144;173.36.254.164;True
153.16.49.144;193.162.145.50;True
153.16.49.144;195.50.116.18;True
153.16.49.144;198.6.255.37;True
153.16.49.144;198.6.255.40;True
153.16.49.144;202.51.247.10;True
153.16.49.144;202.214.86.252;True
153.16.49.144;206.223.132.89;True
153.16.49.144;217.8.97.6;True
153.16.49.144;217.8.98.42;True
153.16.49.144;217.8.98.46;True
153.16.49.160;149.20.48.61;False
153.16.49.160;149.20.48.77;False
153.16.49.160;173.36.254.164;False
153.16.49.160;193.162.145.50;False
153.16.49.160;195.50.116.18;False
153.16.49.160;198.6.255.37;False
153.16.49.160;198.6.255.40;False
153.16.49.160;202.51.247.10;False
153.16.49.160;202.214.86.252;False
153.16.49.160;206.223.132.89;False
153.16.49.160;217.8.97.6;False
153.16.49.160;217.8.98.42;False
153.16.49.160;217.8.98.46;False
153.16.49.176;149.20.48.61;True
153.16.49.176;149.20.48.77;True
153.16.49.176;173.36.254.164;True
153.16.49.176;193.162.145.50;True
153.16.49.176;195.50.116.18;True
153.16.49.176;198.6.255.37;True
153.16.49.176;198.6.255.40;True
153.16.49.176;202.51.247.10;True
153.16.49.176;202.214.86.252;True
153.16.49.176;206.223.132.89;True
153.16.49.176;217.8.97.6;True
153.16.49.176;217.8.98.42;True
153.16.49.176;217.8.98.46;True
153.16.49.192;149.20.48.61;True
153.16.49.192;149.20.48.77;True
153.16.49.192;173.36.254.164;True
153.16.49.192;193.162.145.50;True
153.16.49.192;195.50.116.18;True
153.16.49.192;198.6.255.37;True
153.16.49.192;198.6.255.40;True
153.16.49.192;202.51.247.10;True
153.16.49.192;202.214.86.252;True
153.16.49.192;206.223.132.89;True
153.16.49.192;217.8.97.6;True
153.16.49.192;217.8.98.42;True
153.16.49.192;217.8.98.46;True
153.16.49.208;149.20.48.61;True
153.16.49.208;149.20.48.77;True
153.16.49.208;173.36.254.164;True
153.16.49.208;193.162.145.50;True
153.16.49.208;195.50.116.18;True
153.16.49.208;198.6.255.37;True
153.16.49.208;198.6.255.40;True
153.16.49.208;202.51.247.10;True
153.16.49.208;202.214.86.252;True
153.16.49.208;206.223.132.89;True
153.16.49.208;217.8.97.6;True
153.16.49.208;217.8.98.42;True
153.16.49.208;217.8.98.46;True
153.16.49.224;149.20.48.61;True
153.16.49.224;149.20.48.77;True
153.16.49.224;173.36.254.164;True
153.16.49.224;193.162.145.50;True
153.16.49.224;195.50.116.18;True
153.16.49.224;198.6.255.37;True
153.16.49.224;198.6.255.40;True
153.16.49.224;202.51.247.10;True
153.16.49.224;202.214.86.252;True
153.16.49.224;206.223.132.89;True
153.16.49.224;217.8.97.6;True
153.16.49.224;217.8.98.42;True
153.16.49.224;217.8.98.46;True
153.16.49.240;149.20.48.61;True
153.16.49.240;149.20.48.77;True
153.16.49.240;173.36.254.164;True
153.16.49.240;193.162.145.50;True
153.16.49.240;195.50.116.18;True
153.16.49.240;198.6.255.37;True
153.16.49.240;198.6.255.40;True
153.16.49.240;202.51.247.10;True
153.16.49.240;202.214.86.252;True
153.16.49.240;206.223.132.89;True
153.16.49.240;217.8.97.6;True
153.16.49.240;217.8.98.42;True
153.16.49.240;217.8.98.46;True
153.16.50.0;149.20.48.61;True
153.16.50.0;149.20.48.77;True
153.16.50.0;173.36.254.164;True
153.16.50.0;193.162.145.50;True
153.16.50.0;195.50.116.18;True
153.16.50.0;198.6.255.37;True
153.16.50.0;198.6.255.40;True
153.16.50.0;202.51.247.10;True
153.16.50.0;202.214.86.252;True
153.16.50.0;206.223.132.89;True
153.16.50.0;217.8.97.6;True
153.16.50.0;217.8.98.42;True
153.16.50.0;217.8.98.46;True
153.16.50.16;149.20.48.61;True
153.16.50.16;149.20.48.77;True
153.16.50.16;173.36.254.164;True
153.16.50.16;193.162.145.50;True
153.16.50.16;195.50.116.18;True
153.16.50.16;198.6.255.37;True
153.16.50.16;198.6.255.40;True
153.16.50.16;202.51.247.10;True
153.16.50.16;202.214.86.252;True
153.16.50.16;206.223.132.89;True
153.16.50.16;217.8.97.6;True
153.16.50.16;217.8.98.42;True
153.16.50.16;217.8.98.46;True
153.16.50.32;149.20.48.61;True
153.16.50.32;149.20.48.77;True
153.16.50.32;173.36.254.164;True
153.16.50.32;193.162.145.50;True
153.16.50.32;195.50.116.18;True
153.16.50.32;198.6.255.37;True
153.16.50.32;198.6.255.40;True
153.16.50.32;202.51.247.10;True
153.16.50.32;202.214.86.252;True
153.16.50.32;206.223.132.89;True
153.16.50.32;217.8.97.6;True
153.16.50.32;217.8.98.42;True
153.16.50.32;217.8.98.46;True
153.16.50.48;149.20.48.61;True
153.16.50.48;149.20.48.77;True
153.16.50.48;173.36.254.164;True
153.16.50.48;193.162.145.50;True
153.16.50.48;195.50.116.18;True
153.16.50.48;198.6.255.37;True
153.16.50.48;198.6.255.40;True
153.16.50.48;202.51.247.10;True
153.16.50.48;202.214.86.252;True
153.16.50.48;206.223.132.89;True
153.16.50.48;217.8.97.6;True
153.16.50.48;217.8.98.42;True
153.16.50.48;217.8.98.46;True
153.16.50.64;149.20.48.61;True
153.16.50.64;149.20.48.77;True
153.16.50.64;173.36.254.164;True
153.16.50.64;193.162.145.50;True
153.16.50.64;195.50.116.18;True
153.16.50.64;198.6.255.37;True
153.16.50.64;198.6.255.40;True
153.16.50.64;202.51.247.10;True
153.16.50.64;202.214.86.252;True
153.16.50.64;206.223.132.89;True
153.16.50.64;217.8.97.6;True
153.16.50.64;217.8.98.42;True
153.16.50.64;217.8.98.46;True
153.16.50.80;149.20.48.61;True
153.16.50.80;149.20.48.77;True
153.16.50.80;173.36.254.164;True
153.16.50.80;193.162.145.50;True
153.16.50.80;195.50.116.18;True
153.16.50.80;198.6.255.37;True
153.16.50.80;198.6.255.40;True
153.16.50.80;202.51.247.10;True
153.16.50.80;202.214.86.252;True
153.16.50.80;206.223.132.89;True
153.16.50.80;217.8.97.6;True
153.16.50.80;217.8.98.42;True
153.16.50.80;217.8.98.46;True
153.16.50.96;149.20.48.61;True
153.16.50.96;149.20.48.77;True
153.16.50.96;173.36.254.164;True
153.16.50.96;193.162.145.50;True
153.16.50.96;195.50.116.18;True
153.16.50.96;198.6.255.37;True
153.16.50.96;198.6.255.40;True
153.16.50.96;202.51.247.10;True
153.16.50.96;202.214.86.252;True
153.16.50.96;206.223.132.89;True
153.16.50.96;217.8.97.6;True
153.16.50.96;217.8.98.42;True
153.16.50.96;217.8.98.46;True
153.16.50.112;149.20.48.61;True
153.16.50.112;149.20.48.77;True
153.16.50.112;173.36.254.164;True
153.16.50.112;193.162.145.50;True
153.16.50.112;195.50.116.18;True
153.16.50.112;198.6.255.37;True
153.16.50.112;198.6.255.40;True
153.16.50.112;202.51.247.10;True
153.16.50.112;202.214.86.252;True
153.16.50.112;206.223.132.89;True
153.16.50.112;217.8.97.6;True
153.16.50.112;217.8.98.42;True
153.16.50.112;217.8.98.46;True
153.16.50.128;149.20.48.61;True
153.16.50.128;149.20.48.77;True
153.16.50.128;173.36.254.164;True
153.16.50.128;193.162.145.50;True
153.16.50.128;195.50.116.18;True
153.16.50.128;198.6.255.37;True
153.16.50.128;198.6.255.40;True
153.16.50.128;202.51.247.10;True
153.16.50.128;202.214.86.252;True
153.16.50.128;206.223.132.89;True
153.16.50.128;217.8.97.6;True
153.16.50.128;217.8.98.42;True
153.16.50.128;217.8.98.46;True
153.16.50.144;149.20.48.61;True
153.16.50.144;149.20.48.77;True
153.16.50.144;173.36.254.164;True
153.16.50.144;193.162.145.50;True
153.16.50.144;195.50.116.18;True
153.16.50.144;198.6.255.37;True
153.16.50.144;198.6.255.40;True
153.16.50.144;202.51.247.10;True
153.16.50.144;202.214.86.252;True
153.16.50.144;206.223.132.89;True
153.16.50.144;217.8.97.6;True
153.16.50.144;217.8.98.42;True
153.16.50.144;217.8.98.46;True
153.16.50.160;149.20.48.61;True
153.16.50.160;149.20.48.77;True
153.16.50.160;173.36.254.164;True
153.16.50.160;193.162.145.50;True
153.16.50.160;195.50.116.18;True
153.16.50.160;198.6.255.37;True
153.16.50.160;198.6.255.40;True
153.16.50.160;202.51.247.10;True
153.16.50.160;202.214.86.252;True
153.16.50.160;206.223.132.89;True
153.16.50.160;217.8.97.6;True
153.16.50.160;217.8.98.42;True
153.16.50.160;217.8.98.46;True
153.16.50.176;149.20.48.61;True
153.16.50.176;149.20.48.77;True
153.16.50.176;173.36.254.164;True
153.16.50.176;193.162.145.50;True
153.16.50.176;195.50.116.18;True
153.16.50.176;198.6.255.37;True
153.16.50.176;198.6.255.40;True
153.16.50.176;202.51.247.10;True
153.16.50.176;202.214.86.252;True
153.16.50.176;206.223.132.89;True
153.16.50.176;217.8.97.6;True
153.16.50.176;217.8.98.42;True
153.16.50.176;217.8.98.46;True
153.16.50.192;149.20.48.61;True
153.16.50.192;149.20.48.77;True
153.16.50.192;173.36.254.164;True
153.16.50.192;193.162.145.50;True
153.16.50.192;195.50.116.18;True
153.16.50.192;198.6.255.37;True
153.16.50.192;198.6.255.40;True
153.16.50.192;202.51.247.10;True
153.16.50.192;202.214.86.252;True
153.16.50.192;206.223.132.89;True
153.16.50.192;217.8.97.6;True
153.16.50.192;217.8.98.42;True
153.16.50.192;217.8.98.46;True
153.16.50.208;149.20.48.61;True
153.16.50.208;149.20.48.77;True
153.16.50.208;173.36.254.164;True
153.16.50.208;193.162.145.50;True
153.16.50.208;195.50.116.18;True
153.16.50.208;198.6.255.37;True
153.16.50.208;198.6.255.40;True
153.16.50.208;202.51.247.10;True
153.16.50.208;202.214.86.252;True
153.16.50.208;206.223.132.89;True
153.16.50.208;217.8.97.6;True
153.16.50.208;217.8.98.42;True
153.16.50.208;217.8.98.46;True
153.16.50.224;149.20.48.61;True
153.16.50.224;149.20.48.77;True
153.16.50.224;173.36.254.164;True
153.16.50.224;193.162.145.50;True
153.16.50.224;195.50.116.18;True
153.16.50.224;198.6.255.37;True
153.16.50.224;198.6.255.40;True
153.16.50.224;202.51.247.10;True
153.16.50.224;202.214.86.252;True
153.16.50.224;206.223.132.89;True
153.16.50.224;217.8.97.6;True
153.16.50.224;217.8.98.42;True
153.16.50.224;217.8.98.46;True
153.16.50.240;149.20.48.61;True
